0.8881972896312638,0.05885597226599433,0,0,0.05050425464859754,0.002363693665300977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.87897888433659e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.025882463167263954,0.7704541728152156,0.07624200688637482,0,0.0055044152437167685,0.1059190031152648,0.01590424659780292,0,2.3423043590284122e-05,4.6846087180568244e-05,2.3423043590284122e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00012403357175342126,0.004341175011369744,0.919212800264605,0.04122049034605366,0,0.00041344523917807087,0.030326208293711496,0.004237813701575227,0,0,4.134452391780708e-05,0,2.067226195890354e-05,0,0,0,0,0,0,0,2.067226195890354e-05,0,0,0,0,0,0,0,0,0,0,0,4.134452391780708e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.03516295025728988,0.9466123499142367,0,0,0.0006074899942824471,0.01758147512864494,0,0,0,3.57347055460263e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03094606542882405,0.005452402004126142,0,0,0.791482463896257,0.0434718538166814,0,0,0.12481579722959034,0.0032419687592101384,0,0,0.0005894488653109342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0004113639285255174,0.03591721300938424,0.007507391695590693,0,0.010386939195269314,0.8108240133693276,0.05463427175729528,0,0.0034194626558683634,0.06898058876462271,0.007893045378583366,0,0,2.571024553284484e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0008406162586779135,0.0772497354957462,0.0008696030262185312,0,0.0054350189138658205,0.8602113135353711,0.014333956548835456,0,0.00033334782671710363,0.03884226850442773,0.001884139890140151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.005343022013250694,0.02992092327420389,0,0,0.03024150459499893,0.9067108356486429,0,0,0.0012823252831801668,0.026501389185723444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.02326354270521768,0.005317381189764041,0,0,0.7494184114323695,0.05018278497839814,0,0,0.1638418079096045,0.007477567298105683,0,0,0.0004985044865403788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.000242306760358614,0.056430552190183884,0.009369194733866408,0,0.006596128476428937,0.8268852812104569,0.038122930296421935,0,0.001857685162749374,0.05772285491209649,0.002746143284064292,0,0,2.6922973373179334e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.292190003618132e-05,0,0,0.0005685636015919781,0.05857497286400992,0.0006202512017367033,0,0.005931152116607226,0.8830826484726314,0.010531348529487776,0,0.00037473510104925827,0.03814544890680726,0.0021579573060422803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.005638455404943616,0.027736644264722634,0,0,0.03400159471465999,0.8948627406310514,0,0,0.0010251737099897483,0.03662148308463378,0,0,0,0.00011390818999886092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0001722356183258698,0,0,0,0,0,0,0,0.03272476748191526,0.011195315191181537,0,0,0.7127109886324492,0.04839820874956941,0.0001722356183258698,0,0.18790905959352394,0.006028246641405443,0,0,0.0003444712366517396,0,0,0,0,0.0001722356183258698,0,0,0,0,0,0,0.0001722356183258698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9.193711501333089e-05,0.06442493334559161,0.004045233060586559,0,0.006182770984646502,0.8756320676657167,0.004321044405626551,0,0.002137537924059943,0.04316447549875885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.00039943850358924025,0.04194104287687023,0.00044508861828515344,0,0.001278203211485569,0.9155587003412347,0.009221323168574462,0,0,0.02936443627814615,0.001791767001814592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.006962811032547094,0.03470610460409133,0,0,0.032816969827818857,0.8830895449883953,0,0,0.0014573325416959032,0.040967237005451504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.04983510443385856,0.021069989006962258,0,0,0.6575668743129351,0.049102235251007695,0,0,0.2160131916452913,0.006046170758519604,0,0,0.00036643459142543056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3.038128512836093e-05,0,0,0.00021266899589852652,0.0804800243050281,0,0,0.006197782166185629,0.8529849612638615,0.009053622968251558,0,0.0030988910830928146,0.047850524077168465,3.038128512836093e-05,0,0,6.076257025672186e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.4591084847158386e-05,0,0,0,0.04917195593492376,0.0005690523090391771,0,0.0029619902239731524,0.9073466112205443,0.009294521047639892,0,2.918216969431677e-05,0.02874443714890202,0.0018676588604362734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007463778720913215,0.055539294599736576,0,0,0.03827015951997659,0.8241621542514269,0,0,0.002926972047416947,0.07163764086052979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04112910208676076,0.01575894016797991,0,0,0.7551303143129275,0.055675816087972986,0,0,0.13092042601091003,0.0011256385834271364,0,0,0.00017317516668109793,0,0,0,0,0,0,0,0,8.658758334054896e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020194443643077633,0.06718979892103973,2.8849205204396618e-05,0,0.013010991547182875,0.8617834578657358,0.018146150073565473,0,0.004211983959841906,0.03513833193895508,0.0002884920520439662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4603230234527878e-05,0.04179444493121878,0.00036508075586319695,0,0.007228598966091299,0.9067875814130085,0.013683226729752621,0,0.0011244487280586465,0.026095972429101316,0.002906042816671048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.448997384481256e-05,0,0,0,0.008500435919790758,0.04920444638186574,0,0,0.0468613775065388,0.8163142981691369,0,0,0.0026700087183958152,0.0763949433304272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
