ID,Offboarding,Onboarding,Time,Zone,x_pos,y_pos
1032,False,True,1652100126,805,57.0,7
1033,False,True,1652100126,847,60.0,7
1037,False,True,1652100126,763,54.0,7
1038,False,True,1652100126,805,57.0,7
1040,False,True,1652100126,831,59.0,5
1043,False,True,1652100126,828,59.0,2
1044,False,True,1652100126,790,56.0,6
1046,False,True,1652100126,827,59.0,1
1048,False,True,1652100126,780,55.0,10
1049,False,True,1652100126,262,18.0,10
1051,False,True,1652100126,938,67.0,0
1052,False,True,1652100126,813,58.0,1
1053,False,True,1652100126,711,50.0,11
1054,False,True,1652100126,360,25.0,10
1057,False,True,1652100126,550,39.0,4
1060,False,True,1652100126,815,58.0,3
1061,False,True,1652100126,753,53.0,11
1065,False,True,1652100126,844,60.0,4
1067,False,True,1652100126,641,45.0,11
1068,False,True,1652100126,528,37.0,10
1069,False,True,1652100126,359,25.0,9
1070,False,True,1652100126,818,58.0,6
1073,False,True,1652100126,843,60.0,3
1075,False,True,1652100126,780,55.0,10
1076,False,True,1652100126,459,32.0,11
1077,False,True,1652100126,731,52.0,3
1080,False,True,1652100126,274,19.0,8
1082,False,True,1652100126,570,40.0,10
1083,False,True,1652100126,487,34.0,11
1085,False,True,1652100126,246,17.0,8
1088,False,True,1652100126,474,33.0,12
1089,False,True,1652100126,719,51.0,5
1090,False,True,1652100126,827,59.0,1
1091,False,True,1652100126,235,16.0,11
1092,False,True,1652100126,750,53.0,8
1093,False,True,1652100126,473,33.0,11
1094,False,True,1652100126,220,15.0,10
1096,False,True,1652100126,845,60.0,5
1101,False,True,1652100126,819,58.0,7
1102,False,True,1652100126,844,60.0,4
1103,False,True,1652100126,207,14.0,11
1105,False,True,1652100126,818,58.0,6
1106,False,True,1652100126,318,22.0,10
1108,False,True,1652100126,177,12.0,9
1109,False,True,1652100126,318,22.0,10
1110,False,True,1652100126,192,13.0,10
1112,False,True,1652100126,209,14.0,13
1115,False,True,1652100126,841,60.0,1
1117,False,True,1652100126,690,49.0,4
1122,False,True,1652100126,786,56.0,2
1123,False,True,1652100126,814,58.0,2
1124,False,True,1652100126,178,12.0,10
1125,False,True,1652100126,774,55.0,4
1126,False,True,1652100126,319,22.0,11
1127,False,True,1652100126,842,60.0,2
1131,False,True,1652100126,194,13.0,12
1133,False,True,1652100126,274,19.0,8
1134,False,True,1652100126,749,53.0,7
1136,False,True,1652100126,772,55.0,2
1138,False,True,1652100126,313,22.0,5
1140,False,True,1652100126,690,49.0,4
1141,False,True,1652100126,591,42.0,3
1142,False,True,1652100126,423,30.0,3
1143,False,True,1652100126,311,22.0,3
1144,False,True,1652100126,576,41.0,2
1145,False,True,1652100126,193,13.0,11
1146,False,True,1652100126,299,21.0,5
1147,False,True,1652100126,291,20.0,11
1149,False,True,1652100126,368,26.0,4
1150,False,True,1652100126,634,45.0,4
1151,False,True,1652100126,340,24.0,4
1152,False,True,1652100126,520,37.0,2
1153,False,True,1652100126,339,24.0,3
1155,False,True,1652100126,520,37.0,2
1158,False,True,1652100126,176,12.0,8
1159,False,True,1652100126,289,20.0,9
1160,False,True,1652100126,110,7.0,12
1161,False,True,1652100126,395,28.0,3
1162,False,True,1652100126,424,30.0,4
1163,False,True,1652100126,166,11.0,12
1165,False,True,1652100126,338,24.0,2
1166,False,True,1652100126,54,3.0,12
1167,False,True,1652100126,297,21.0,3
1168,False,True,1652100126,82,5.0,12
1169,False,True,1652100126,617,44.0,1
1170,False,True,1652100126,250,17.0,12
1171,False,True,1652100126,179,12.0,11
1172,False,True,1652100126,325,23.0,3
1173,False,True,1652100126,67,4.0,11
1174,False,True,1652100126,80,5.0,10
1175,False,True,1652100126,221,15.0,11
1177,False,True,1652100126,95,6.0,11
1179,False,True,1652100126,299,21.0,5
1181,False,True,1652100126,437,31.0,3
1183,False,True,1652100126,58,4.0,2
