1649017471;[447.0,  447.0]
1649018901;[937.0]
1649018924;[447.0]
1649020464;[937.0]
1649031436;[181.0]
1649033404;[13.0,  13.0]
1649033475;[13.0,  13.0]
1649033481;[13.0]
1649034694;[937.0]
1649034832;[13.0]
1649034833;[13.0]
1649034838;[13.0]
1649034839;[13.0]
1649034902;[83.0]
1649034916;[83.0]
1649035004;[13.0]
1649035010;[13.0]
1649035024;[83.0]
1649035151;[83.0]
1649035171;[433.0]
1649035187;[447.0]
1649035199;[447.0]
1649035225;[419.0,  433.0]
1649035231;[433.0]
1649035233;[433.0]
1649036154;[433.0]
1649036177;[895.0]
1649037430;[895.0]
1649037441;[727.0]
1649037442;[237.0,  391.0,  139.0,  629.0,  489.0]
1649037443;[27.0,  629.0,  237.0,  727.0]
1649037444;[461.0,  139.0]
1649037445;[629.0,  741.0,  237.0]
1649037447;[937.0,  937.0]
1649037449;[937.0]
1649037452;[937.0,  461.0]
1649037453;[545.0]
1649037455;[937.0]
1649037458;[447.0]
1649037461;[937.0,  139.0]
1649037462;[937.0]
1649037464;[139.0]
1649037465;[587.0]
1649037468;[139.0]
1649037471;[447.0,  139.0]
1649037473;[937.0]
1649037474;[139.0,  461.0]
1649037477;[139.0]
1649037480;[139.0]
1649037490;[139.0]
1649037492;[139.0]
1649037497;[139.0]
1649038386;[671.0]
1649038474;[937.0]
1649038485;[13.0,  825.0,  181.0]
1649038487;[825.0,  13.0,  181.0,  13.0]
1649038488;[475.0]
1649038489;[461.0,  13.0,  587.0,  13.0,  489.0]
1649038490;[83.0,  587.0]
1649038491;[83.0,  573.0,  937.0,  13.0]
1649038492;[83.0,  937.0]
1649038493;[573.0,  573.0,  97.0]
1649038494;[727.0]
1649038495;[13.0,  545.0]
1649038499;[825.0]
1649038502;[825.0]
1649038757;[83.0]
1649038844;[13.0]
1649039059;[13.0]
1649039098;[447.0]
1649039118;[13.0]
1649039124;[13.0]
1649039136;[13.0,  251.0]
1649039139;[321.0]
1649039160;[601.0]
1649039210;[433.0]
1649039217;[433.0]
1649039218;[13.0]
1649039255;[97.0]
1649039285;[13.0]
